Province_State,Country_Region,Confirmed,Deaths,Latitude,Longitude
Michigan,US,15807.0,209.0,41.89475156,-84.06603727
Michigan,US,32569.0,334.0,42.60302282,-83.91297209
Michigan,US,-1044.0,-26.0,46.47227431,-85.54471223
Michigan,US,974.0,-12.0,46.07028979,-85.04980537
Michigan,US,163023.0,3174.0,42.69158356,-82.92752801
Michigan,US,-32541.0,-390.0,44.33352407,-86.05626916
Michigan,US,7302.0,81.0,46.4338914,-87.64043701
Michigan,US,3653.0,32.0,43.99509218,-86.24988902
Michigan,US,4408.0,30.0,43.64064262,-85.32463223
Michigan,US,-18607.0,-577.0,45.58038692,-87.55370409
Michigan,US,24394.0,35.0,,
Michigan,US,13038.0,177.0,43.64330771,-84.38804374
Michigan,US,-4721.0,-66.0,44.33772443,-85.09256478
Michigan,US,7937.0,-90.0,41.92734151,-83.53749864
Michigan,US,4898.0,61.0,43.31082541,-85.15252824
Michigan,US,-4661.0,-136.0,45.0275929,-84.12696227
Michigan,US,29453.0,517.0,43.29123859,-86.15176712
Michigan,US,1154.0,-12.0,43.554374,-85.80070107
Michigan,US,170820.0,2807.0,42.66090111,-83.38595416
Michigan,US,-171531.0,-5218.0,43.64124435,-86.26726673
Michigan,US,330.0,32.0,44.33481032,-84.12725175
Michigan,US,-733.0,-10.0,46.665226200000006,-89.31390481
Michigan,US,-42147.0,-410.0,43.98992088,-85.32566756
Michigan,US,-2906.0,-7.0,44.68192279,-84.12939244
Michigan,US,-298.0,10.0,45.02085831,-84.59898295
Michigan,US,49385.0,548.0,42.95996803,-85.9969107
Michigan,US,3282.0,31.0,,
Michigan,US,-6486.0,4.0,45.34018577,-83.91498656
Michigan,US,345.0,59.0,44.33473082,-84.61067651
Michigan,US,32270.0,724.0,43.33433923,-84.05131209999998
Michigan,US,-4713.0,116.0,43.42406072,-82.82055898
Michigan,US,-1949.0,-26.0,46.19235734,-86.19972234
Michigan,US,11077.0,144.0,42.95392800000001,-84.14585902
Michigan,US,23933.0,608.0,42.92655373,-82.67937954
Michigan,US,2204.0,68.0,41.91441767,-85.52797979
Michigan,US,9019.0,220.0,43.46606813,-83.41897025
Michigan,US,-142.0,1.0,,
Michigan,US,11001.0,187.0,42.25190229,-86.01939087
Michigan,US,38709.0,298.0,42.253105,-83.83853204
Michigan,US,227590.0,5995.0,42.28098405,-83.281255
Michigan,US,2843.0,82.0,44.33853602,-85.57712739
Minnesota,US,-2676.0,-29.0,46.60962049,-93.4116826
Minnesota,US,69941.0,654.0,45.27476015,-93.24604565
Minnesota,US,4832.0,71.0,46.93479392,-95.67158144
Minnesota,US,4848.0,74.0,47.97373527,-94.93732139
Minnesota,US,4802.0,64.0,45.69804958,-93.99514135
Minnesota,US,389.0,-1.0,45.42712824,-96.41403739
Minnesota,US,-122538.0,-1753.0,44.03554215,-94.06699781
Minnesota,US,3113.0,50.0,44.24205652,-94.72562874
Minnesota,US,3977.0,39.0,46.59180601,-92.67601019
Minnesota,US,14070.0,22.0,44.82017001,-93.8009918
Minnesota,US,481.0,-5.0,46.95043611,-94.32603968
Minnesota,US,1036.0,31.0,45.02343421,-95.56403693
Minnesota,US,9448.0,71.0,45.5021011,-92.90861945
Minnesota,US,5980.0,25.0,46.89289518,-96.48761922
Minnesota,US,1182.0,3.0,47.57992111,-95.37790562
Minnesota,US,-669.0,-18.0,47.90504893,-90.52629546
Minnesota,US,1685.0,12.0,44.00715262,-95.18138802
Minnesota,US,11330.0,118.0,46.48096553,-94.06755609
Minnesota,US,76022.0,651.0,44.67172617,-93.06299363
Minnesota,US,756.0,-17.0,44.02238415,-92.86244324
Minnesota,US,7916.0,100.0,45.93348491,-95.45335469
Minnesota,US,-962.0,-14.0,43.67381499,-93.94787458
Minnesota,US,2832.0,8.0,43.67394126,-92.08980382
Minnesota,US,5385.0,33.0,43.67385583,-93.34884422
Minnesota,US,6753.0,76.0,44.40849741,-92.7234195
Minnesota,US,-3562.0,-49.0,45.93424769,-96.01139609
Minnesota,US,200809.0,2133.0,45.00761521,-93.47694895
Minnesota,US,-232.0,-40.0,43.67129565,-91.49143057
Minnesota,US,-689.0,-11.0,47.10778564,-94.91693868
Minnesota,US,2609.0,63.0,45.56181234,-93.29487636
Minnesota,US,7383.0,104.0,47.51009045,-93.63092229
Minnesota,US,-1820.0,-30.0,43.67423373,-95.15398258
Minnesota,US,-1484.0,-5.0,45.9459309,-93.29275192
Minnesota,US,9940.0,109.0,45.1526059,-95.00586446
Minnesota,US,-14089.0,-84.0,48.77754106,-96.78317184
Minnesota,US,-4338.0,-60.0,48.24539665,-93.78352843
Minnesota,US,-403.0,6.0,44.9973857,-96.17488219
Minnesota,US,-2141.0,3.0,47.64270764,-91.44557998
Minnesota,US,-633.0,-21.0,48.77217001,-94.90274472
Minnesota,US,970.0,-34.0,44.37136597,-93.72844721
Minnesota,US,-285.0,-3.0,44.41311883,-96.26688165
Minnesota,US,-50887.0,-858.0,44.41327865,-95.83806103
Minnesota,US,715.0,9.0,47.32557075,-95.80921485
Minnesota,US,-227.0,-18.0,48.35825983,-96.37017407
Minnesota,US,2312.0,6.0,43.67429718,-94.55099908
Minnesota,US,-844.0,-22.0,44.82367677,-94.27287017
Minnesota,US,3389.0,48.0,45.12328869,-94.52839455
Minnesota,US,3598.0,72.0,45.93705297,-93.63236823
Minnesota,US,-11595.0,-54.0,46.01265363,-94.27341528
Minnesota,US,-4958.0,-43.0,43.67142874,-92.75234549
Minnesota,US,-26.0,4.0,44.02216709,-95.76328482
Minnesota,US,-13548.0,-264.0,44.35291112,-94.24710352
Minnesota,US,-18421.0,-176.0,43.67434621,-95.75329576
Minnesota,US,-3464.0,-11.0,47.32628443,-96.45620947
Minnesota,US,24085.0,128.0,44.00374114,-92.40209944
Minnesota,US,9412.0,126.0,46.40846929,-95.70835255
Minnesota,US,-386.0,-1.0,48.06642577,-96.0370814
Minnesota,US,5277.0,43.0,46.12105238,-92.74070188
Minnesota,US,1131.0,-63.0,44.02301619,-96.25841142
Minnesota,US,4086.0,87.0,47.77372465,-96.40134647
Minnesota,US,561.0,-9.0,45.58606667,-95.44451209
Minnesota,US,81457.0,1106.0,45.01625271,-93.09872295
Minnesota,US,-28752.0,-293.0,47.87197525,-96.09561104
Minnesota,US,1574.0,39.0,44.40555844,-95.25207021
Minnesota,US,2004.0,38.0,44.72836381,-94.94553734
Minnesota,US,7336.0,96.0,44.3543376,-93.29658715
Minnesota,US,-15734.0,-125.0,43.67482683,-96.25296832
Minnesota,US,2210.0,17.0,48.77501878,-95.81079919
Minnesota,US,25179.0,105.0,44.6490231,-93.53340251
Minnesota,US,16305.0,73.0,45.44447208,-93.77617511
Minnesota,US,1024.0,-29.0,44.5796592,-94.23164924
Minnesota,US,30029.0,369.0,47.6048407,-92.46879855
Minnesota,US,35896.0,285.0,45.55192576,-94.61078221
Minnesota,US,1856.0,-99.0,44.02240351,-93.22627088
Minnesota,US,-496.0,-25.0,45.58613007,-96.00163705
Minnesota,US,335.0,-6.0,45.2829032,-95.68264092
Minnesota,US,2662.0,-10.0,46.06996226,-94.89785296
Minnesota,US,-472.0,-13.0,45.77298854,-96.47062949
Minnesota,US,-586.0,107.0,,
Minnesota,US,1573.0,-70.0,44.28424356,-92.23121312
Minnesota,US,559.0,-20.0,46.58589171,-94.96968506
Minnesota,US,658.0,-57.0,44.02211116,-93.58720034
Minnesota,US,42026.0,328.0,45.03864533,-92.88429635
Minnesota,US,-1686.0,-68.0,43.97823903,-94.61413846
Minnesota,US,-26214.0,-297.0,46.35721532,-96.4684375
Minnesota,US,-3733.0,-146.0,43.98772283,-91.78081305
Minnesota,US,27638.0,233.0,45.17297924,-93.96234781
Minnesota,US,-2064.0,-37.0,44.71710183,-95.86842453
Mississippi,US,3064.0,84.0,31.47669768,-91.35326037
Mississippi,US,3064.0,19.0,34.88084463,-88.57996173
Mississippi,US,-4336.0,-40.0,31.17467303,-90.80501621
Mississippi,US,-26149.0,-321.0,33.08658803,-89.57838564
Mississippi,US,-27676.0,-494.0,34.81681228,-89.18945516
Mississippi,US,4310.0,73.0,33.79696941,-90.87372121
Mississippi,US,1859.0,17.0,33.93683395,-89.33686647
Mississippi,US,1670.0,35.0,33.44834567,-89.91994479
Mississippi,US,-500.0,-11.0,33.91983202,-88.9481545
Mississippi,US,-19922.0,-269.0,33.34598242,-89.24809382
Mississippi,US,-1559.0,-14.0,31.97061673,-90.90702196
Mississippi,US,2237.0,65.0,32.04158545,-88.68896219999998
Mississippi,US,1801.0,38.0,33.65358105,-88.77784255
Mississippi,US,-7535.0,-80.0,34.22772299,-90.60415045
Mississippi,US,3633.0,61.0,31.86977774,-90.44565118
Mississippi,US,-2907.0,-34.0,31.63225413,-89.55389939
Mississippi,US,26314.0,334.0,34.87625235,-89.99091418
Mississippi,US,3818.0,-9.0,31.18961454,-89.25832496
Mississippi,US,-593.0,3.0,31.47786634,-90.89672989
Mississippi,US,1524.0,0.0,30.86259065,-88.64436789
Mississippi,US,-11118.0,-147.0,31.21444233,-88.63922281
Mississippi,US,-243.0,-25.0,33.77036166,-89.80245083
Mississippi,US,3227.0,10.0,30.41830223,-89.48851033
Mississippi,US,26591.0,405.0,30.51359752,-89.12467576
Mississippi,US,23005.0,398.0,32.2656285,-90.44435448
Mississippi,US,-852.0,-2.0,33.12345854,-90.08923538
Mississippi,US,-4164.0,-75.0,33.12825718,-90.52252707
Mississippi,US,-5640.0,-143.0,32.72531359,-90.97392828
Mississippi,US,3564.0,65.0,34.27993475,-88.3606733
Mississippi,US,19564.0,204.0,30.54020656,-88.64184064
Mississippi,US,119.0,-1.0,32.01922104,-89.11786866
Mississippi,US,-639.0,-1.0,31.73397872,-91.03764977
Mississippi,US,-4423.0,-69.0,31.56884708,-89.82670990000004
Mississippi,US,8918.0,135.0,31.62257767,-89.16896899999998
Mississippi,US,-6350.0,-141.0,32.75462946,-88.64105766
Mississippi,US,7738.0,98.0,34.35687874,-89.48490961
Mississippi,US,6257.0,15.0,31.20572971,-89.5077704
Mississippi,US,7292.0,239.0,32.40419769,-88.66229662
Mississippi,US,-1605.0,-28.0,31.55147224,-90.10841127
Mississippi,US,3342.0,71.0,32.7536828,-89.52402044
Mississippi,US,-2135.0,-79.0,34.291877500000005,-88.68149954
Mississippi,US,1111.0,58.0,33.55545125,-90.29900733
Mississippi,US,5204.0,116.0,31.53288662,-90.45391915
Mississippi,US,7875.0,94.0,33.47386518,-88.44191529999998
Mississippi,US,13942.0,242.0,32.63389156,-90.03513564
Mississippi,US,1321.0,66.0,31.23132643,-89.8209217
Mississippi,US,3211.0,46.0,34.76216286,-89.50299462
Mississippi,US,5443.0,138.0,33.89236763,-88.4808438
Mississippi,US,-1978.0,-35.0,33.49419589,-89.61729103
Mississippi,US,2972.0,135.0,32.75339664,-89.11726492
Mississippi,US,1109.0,5.0,32.40021118,-89.11843336
Mississippi,US,558.0,13.0,33.11009499,-88.56949061
Mississippi,US,7463.0,141.0,33.42491685,-88.87905132
Mississippi,US,1848.0,56.0,34.36398677,-89.95064249
Mississippi,US,8188.0,191.0,30.77090935,-89.58677275
Mississippi,US,-3851.0,-91.0,31.17161885,-88.99281835
Mississippi,US,-199.0,15.0,31.17507789,-90.40392572
Mississippi,US,3646.0,55.0,34.226046000000004,-89.03636807
Mississippi,US,3710.0,51.0,34.61810501,-88.51986294
Mississippi,US,214.0,-5.0,34.25157572,-90.28908
Mississippi,US,21473.0,320.0,32.26469147,-89.94537876
Mississippi,US,2947.0,54.0,32.406704100000006,-89.53789439
Mississippi,US,-3291.0,-62.0,32.88149103,-90.8159538
Mississippi,US,1799.0,90.0,31.91282117,-89.91716179
Mississippi,US,289.0,31.0,32.01744532,-89.50644846
Mississippi,US,3190.0,61.0,30.79187949,-89.11547539
Mississippi,US,1094.0,49.0,33.60192578,-90.58882684
Mississippi,US,-1494.0,-3.0,33.95339918,-90.1729398
Mississippi,US,3401.0,101.0,34.65133709,-89.94485778
Mississippi,US,3322.0,49.0,34.76872156,-88.90988194
Mississippi,US,1851.0,58.0,34.74023475,-88.23917219
Mississippi,US,442.0,25.0,34.64967704,-90.37481167
Mississippi,US,-22499.0,-117.0,,
Mississippi,US,-5764.0,-71.0,34.49162015,-89.00776006
Mississippi,US,-3208.0,6.0,31.14971548,-90.10446654
Mississippi,US,6130.0,162.0,32.35810271,-90.83352619
Mississippi,US,1059.0,111.0,33.28392041,-90.94196237
Mississippi,US,-1170.0,-42.0,31.64135687,-88.69573913
Mississippi,US,-8433.0,-96.0,33.61300486,-89.28392912
Mississippi,US,-85.0,14.0,31.16078225,-91.31018819
Mississippi,US,2398.0,81.0,33.08747908,-89.03391385
Mississippi,US,-9682.0,-85.0,34.02824175,-89.70762049999998
Mississippi,US,3372.0,69.0,32.77890365,-90.39656148
Missouri,US,3212.0,45.0,40.19058551,-92.60078167
Missouri,US,-8537.0,-102.0,39.98492163,-94.80163024
Missouri,US,91.0,6.0,40.43238737,-95.42970639
Missouri,US,-8452.0,-99.0,39.215877,-91.84242683
Missouri,US,2460.0,26.0,36.70978521,-93.82919888
Missouri,US,-9991.0,-112.0,37.50207671,-94.34757022
Missouri,US,365.0,32.0,38.25271289,-94.34113157
Missouri,US,-154.0,27.0,38.29503305,-93.28756116
Missouri,US,1203.0,17.0,37.32449052,-90.02725304
Missouri,US,26485.0,165.0,38.99186229,-92.30723575
Missouri,US,15502.0,244.0,39.65816401,-94.80138942
Missouri,US,6067.0,100.0,36.71462476,-90.40421163
Missouri,US,-264.0,-2.0,39.65620858,-93.98308093
Missouri,US,7195.0,60.0,38.83674754,-91.92186505
Missouri,US,3333.0,96.0,38.02199522,-92.76083747
Missouri,US,1412.0,11.0,37.38489388,-89.6843587
Missouri,US,-225.0,-8.0,39.42762566,-93.50626255
Missouri,US,87.0,-4.0,36.94160441,-90.96051322
Missouri,US,-23052.0,-396.0,38.64789422,-94.353399
Missouri,US,707.0,1.0,37.72391475,-93.85445441
Missouri,US,274.0,17.0,39.51499357,-92.9629191
Missouri,US,12129.0,169.0,36.9711783,-93.18537118
Missouri,US,330.0,11.0,40.41040752,-91.73661677
Missouri,US,18285.0,259.0,39.31132056,-94.41850862
Missouri,US,2341.0,90.0,39.6013098,-94.40465394
Missouri,US,9548.0,170.0,38.50455671,-92.27860244
Missouri,US,2123.0,48.0,38.844478,-92.80896081
Missouri,US,-45933.0,-484.0,37.97663738,-91.30528104
Missouri,US,-19992.0,-267.0,37.431814,-93.8503345
Missouri,US,-24995.0,-219.0,37.6811355,-93.02127031
Missouri,US,-4814.0,-47.0,39.96145298,-93.98519678
Missouri,US,-55103.0,-662.0,39.89201062,-94.40476508
Missouri,US,1888.0,60.0,37.60663134,-91.50790473
Missouri,US,-2972.0,-48.0,36.9325593,-92.49905109
Missouri,US,788.0,31.0,36.27167174,-90.09122243
Missouri,US,12524.0,176.0,38.41127108,-91.07522826
Missouri,US,1099.0,66.0,38.43947277,-91.50847147
Missouri,US,-6002.0,-27.0,40.21097916,-94.40944419
Missouri,US,47186.0,824.0,37.2575872,-93.34230916
Missouri,US,-537.0,0.0,40.11406587,-93.56509276
Missouri,US,-470.0,4.0,40.35570088,-93.99222144
Missouri,US,2070.0,49.0,38.38482826,-93.79293734
Missouri,US,483.0,30.0,37.94163617,-93.3203037
Missouri,US,-3923.0,-34.0,40.09799248,-95.2163888
Missouri,US,-1573.0,-19.0,39.1435761,-92.69756691
Missouri,US,6174.0,173.0,36.77383887,-91.88683935
Missouri,US,-1945.0,-39.0,37.55487945,-90.7735296
Missouri,US,66076.0,855.0,39.01002188,-94.34724536
Missouri,US,22594.0,416.0,37.20351921,-94.34050458
Missouri,US,38175.0,447.0,38.25926778,-90.53870896
Missouri,US,7342.0,97.0,38.74719601,-93.80691168
Missouri,US,74475.0,947.0,39.0997,-94.5786
Missouri,US,-1930.0,-41.0,40.12699751,-92.14780832
Missouri,US,-1249.0,45.0,37.65896829,-92.5888493
Missouri,US,2697.0,60.0,39.06986886,-93.78076396
Missouri,US,4645.0,132.0,37.10626634,-93.83293097
Missouri,US,21.0,11.0,40.09673161,-91.72070156
Missouri,US,10396.0,76.0,39.05345619,-90.95588181
Missouri,US,182.0,19.0,39.87001769,-93.10704106
Missouri,US,241.0,49.0,39.78110272,-93.54645978
Missouri,US,-3893.0,-51.0,39.83049768,-92.56453089
Missouri,US,-2911.0,-123.0,37.47865134,-90.3467143
Missouri,US,-1085.0,-9.0,38.16193985,-91.92249662
Missouri,US,833.0,48.0,39.80601912,-91.62203062
Missouri,US,-841.0,13.0,36.62869595,-94.34867205
Missouri,US,-4093.0,-55.0,40.42212303,-93.5682959
Missouri,US,4009.0,96.0,38.21450288,-92.42610898
Missouri,US,1125.0,35.0,36.82516239,-89.29505753
Missouri,US,-258.0,12.0,38.63571781,-92.57976951
Missouri,US,-891.0,-5.0,39.49593978,-92.00043978
Missouri,US,1303.0,31.0,38.94022054,-91.47000721
Missouri,US,1662.0,56.0,38.4181765,-92.88791859
Missouri,US,61.0,29.0,36.59666326,-89.66070007
Missouri,US,8238.0,162.0,36.90519407,-94.3394104
Missouri,US,3829.0,35.0,40.36079813,-94.88133008
Missouri,US,-4363.0,-67.0,36.68710164,-91.4033755
Missouri,US,1596.0,21.0,38.46036182,-91.8613635
Missouri,US,559.0,39.0,36.64916339,-92.44459066
Missouri,US,-48236.0,-449.0,36.2130572,-89.78742322
Missouri,US,2589.0,32.0,37.70660776,-89.82741088
Missouri,US,-1945.0,3.0,38.72798918,-93.28471706
Missouri,US,-109953.0,-2193.0,37.87736118,-91.79351727
Missouri,US,-25747.0,-510.0,39.34310674,-91.16980779
Missouri,US,5174.0,54.0,39.38154439,-94.77068479
Missouri,US,2325.0,27.0,37.6162296,-93.39828174
Missouri,US,2266.0,38.0,37.82462075,-92.20783203
Missouri,US,-312.0,5.0,40.47942497,-93.02042674
Missouri,US,-6556.0,-113.0,39.52817427,-91.51838643
Missouri,US,1572.0,52.0,39.44007257,-92.4971374
Missouri,US,3769.0,65.0,39.3537468,-93.98905745
Missouri,US,-1857.0,-38.0,37.36085952,-90.97009925
Missouri,US,-1887.0,19.0,36.65460667,-90.85990261
Missouri,US,1345.0,30.0,39.13734288,-93.20259964
Missouri,US,-745.0,5.0,40.46921489,-92.52311943
Missouri,US,-4709.0,-66.0,40.45214695,-92.14709064
Missouri,US,7832.0,132.0,37.05588075,-89.56474493
Missouri,US,-1143.0,-14.0,37.15772072,-91.40190382
Missouri,US,149.0,0.0,39.79742518,-92.07634971
Missouri,US,63926.0,671.0,38.77875681,-90.66662425
Missouri,US,535.0,5.0,38.03699437,-93.77631447
Missouri,US,13171.0,220.0,37.81214171,-90.47598685
Missouri,US,153450.0,2720.0,38.63770039999999,-90.4458375
Missouri,US,38821.0,637.0,38.63555736,-90.24349225
Missouri,US,-8362.0,-163.0,37.89090059,-90.1949941
Missouri,US,4278.0,103.0,36.85571651,-89.9444155
Missouri,US,3098.0,82.0,36.75000327,-93.45256475
Missouri,US,1143.0,11.0,40.2099105,-93.11150106
Missouri,US,8809.0,146.0,36.65465345,-93.04075153
Missouri,US,2249.0,51.0,37.31728859,-91.96564727
Missouri,US,-362.0,-3.0,,
Missouri,US,2309.0,56.0,37.8457799,-94.34127305
Missouri,US,-8791.0,-51.0,38.76529479,-91.16124662
Missouri,US,-11524.0,38.0,37.96130078,-90.87948158
Missouri,US,1736.0,34.0,37.11303869,-90.46001416
Missouri,US,4899.0,74.0,37.2813734,-92.876329
Missouri,US,257.0,1.0,40.47945588,-94.42328751
Missouri,US,2648.0,65.0,37.27029221,-92.46914488
Montana,US,-677.0,-24.0,45.13434354,-112.8984694
Montana,US,2247.0,75.0,45.42335905,-107.492347
Montana,US,1338.0,27.0,48.43175214,-108.9582723
Montana,US,-1464.0,-26.0,46.33277565,-111.4955813
Montana,US,-6196.0,-71.0,45.22850116,-109.0274047
Montana,US,51.0,4.0,45.5197966,-104.5395536
Montana,US,15118.0,251.0,47.30797024,-111.3467922
Montana,US,-76.0,1.0,47.88084126,-110.4353362
Montana,US,2232.0,39.0,46.25319932,-105.57375259999998
Montana,US,146.0,2.0,48.78420029,-105.54763429999998
Montana,US,1454.0,43.0,47.26584855,-104.89444170000002
Montana,US,-9248.0,-80.0,46.05953325,-113.073353
Montana,US,163.0,-4.0,46.33478338,-104.4183565
Montana,US,257.0,27.0,47.26331584,-109.2245206
Montana,US,21466.0,224.0,48.29575866,-114.0520569
Montana,US,22941.0,87.0,45.54486106,-111.1692571
Montana,US,-396.0,0.0,47.27545948,-107.0002351
Montana,US,2331.0,55.0,48.70513576,-112.9934235
Montana,US,-939.0,-8.0,46.3816474,-109.1768522
Montana,US,264.0,4.0,46.40605220000001,-113.4414186
Montana,US,-195.0,19.0,48.62879827,-110.1129252
Montana,US,601.0,3.0,46.14907081,-112.094396
Montana,US,-1584.0,-54.0,47.04581276,-110.2660688
Montana,US,3507.0,36.0,47.64514965,-114.0898013
Montana,US,11912.0,138.0,47.12610041,-112.394698
Montana,US,-174.0,-3.0,48.56084317,-111.024307
Montana,US,-819.0,-17.0,48.54265777,-115.4046155
Montana,US,620.0,4.0,45.30080065,-111.9173017
Montana,US,-104.0,1.0,47.64469406,-105.7944994
Montana,US,-306.0,3.0,46.59907074,-110.8898557
Montana,US,-51.0,3.0,47.15283992,-115.0015239
Montana,US,18066.0,191.0,47.03728583,-113.92135079999998
Montana,US,767.0,26.0,46.49684637,-108.39498
Montana,US,1874.0,13.0,45.48965095,-110.52643940000002
Montana,US,-168.0,-8.0,47.1182463,-108.2508876
Montana,US,751.0,21.0,48.25936577,-107.9128511
Montana,US,-19654.0,-289.0,48.22773388,-112.2252703
Montana,US,-2706.0,-36.0,45.39617714,-105.636738
Montana,US,937.0,19.0,46.85538891,-112.9359164
Montana,US,174.0,1.0,46.86048047,-105.379384
Montana,US,5482.0,128.0,46.08520862,-114.11891640000002
Montana,US,2017.0,30.0,47.78668011,-104.5610786
Montana,US,1774.0,66.0,48.29607488,-105.0079268
Montana,US,837.0,50.0,46.23397237,-106.72928799999998
Montana,US,1457.0,37.0,47.67657534,-115.1329916
Montana,US,343.0,8.0,48.72085833,-104.503829
Montana,US,854.0,61.0,45.90018933,-112.6620092
Montana,US,577.0,17.0,45.67071407,-109.3950061
Montana,US,-240.0,-3.0,45.81367654,-109.9425686
Montana,US,-1733.0,3.0,47.83741052,-112.2410688
Montana,US,239.0,10.0,48.65577551,-111.6942414
Montana,US,-348.0,-4.0,46.20973220000001,-107.2666516
Montana,US,-301.0,-7.0,,
Montana,US,464.0,16.0,48.36435097,-106.6669635
Montana,US,-429.0,2.0,46.46652491,-109.8464636
Montana,US,-1414.0,-13.0,46.95925154,-104.2510927
Montana,US,31077.0,458.0,45.93955949,-108.2691486
Nebraska,US,3983.0,27.0,40.52449420000001,-98.50117804
Nebraska,US,-3088.0,-58.0,42.17695516,-98.0666283
Nebraska,US,-720.0,-11.0,41.56896142,-101.6959559
Nebraska,US,-2817.0,-31.0,41.54634427,-103.7114332
Nebraska,US,-53.0,-1.0,41.91311716,-99.97677845
Nebraska,US,236.0,-5.0,41.70759415,-98.06737183
Nebraska,US,-3241.0,-54.0,42.22079243,-103.0878834
Nebraska,US,-71447.0,-715.0,42.8997274,-98.76486568
Nebraska,US,228.0,-2.0,42.43018907,-99.92904055
Nebraska,US,8562.0,49.0,40.85486962,-99.07500296
Nebraska,US,722.0,8.0,41.85056773,-96.32605633
Nebraska,US,1192.0,10.0,41.22703692,-97.13106306
Nebraska,US,3813.0,11.0,40.90899107,-96.13971217
Nebraska,US,-1052.0,-8.0,42.5988851,-97.25311951
Nebraska,US,540.0,4.0,40.5237198,-101.6978026
Nebraska,US,312.0,6.0,42.54502621,-101.1244332
Nebraska,US,1338.0,11.0,41.21999357,-102.9941693
Nebraska,US,1109.0,7.0,40.52439441,-98.05126296
Nebraska,US,1849.0,20.0,41.57486951,-97.0868542
Nebraska,US,-6419.0,-102.0,41.91637624,-96.78730772
Nebraska,US,678.0,2.0,41.39374521,-99.72805369
Nebraska,US,4918.0,65.0,42.39040144,-96.56656425
Nebraska,US,1091.0,12.0,42.71985036,-103.1313774
Nebraska,US,4056.0,26.0,40.87028216,-99.8201461
Nebraska,US,-608.0,-15.0,41.11168186,-102.3333331
Nebraska,US,832.0,7.0,42.49188363,-96.86782408
Nebraska,US,6822.0,52.0,41.58071748,-96.65598179
Nebraska,US,102459.0,717.0,41.29518299,-96.15085305
Nebraska,US,-363.0,-5.0,40.17638677,-101.6876522
Nebraska,US,123.0,3.0,40.52458567,-97.59646937
Nebraska,US,-366.0,-6.0,40.17636348,-98.95299073
Nebraska,US,395.0,1.0,40.52993007,-100.3924658
Nebraska,US,415.0,4.0,40.17642064,-99.91247454
Nebraska,US,1956.0,7.0,40.26186809,-96.68946704
Nebraska,US,-31202.0,-169.0,41.61703149,-102.3313973
Nebraska,US,-3562.0,-59.0,41.91428955,-98.99111827
Nebraska,US,212.0,5.0,40.51481965,-99.83020279
Nebraska,US,48.0,4.0,41.91528587,-101.740701
Nebraska,US,-3984.0,-43.0,41.56742671,-98.52150266
Nebraska,US,11424.0,116.0,40.87257079,-98.50218293
Nebraska,US,805.0,2.0,40.87349452,-98.02099117
Nebraska,US,-175.0,-7.0,40.17658508,-99.40438879
Nebraska,US,-321.0,-10.0,40.52451972,-101.0603568
Nebraska,US,-258.0,-10.0,40.17609175,-101.0416477
Nebraska,US,1169.0,5.0,42.45522056,-98.78402558
Nebraska,US,-1375.0,-8.0,41.91586243,-101.1354293
Nebraska,US,632.0,9.0,41.2200529,-98.5166499
Nebraska,US,713.0,-10.0,40.17584531,-97.142601
Nebraska,US,-234.0,-1.0,40.39257596,-96.26522753
Nebraska,US,323.0,-15.0,40.50663314,-98.94877182
Nebraska,US,-2986.0,-40.0,41.19930341,-101.6620164
Nebraska,US,-485.0,-9.0,42.87990694,-99.71343729
Nebraska,US,-597.0,-14.0,41.19774275,-103.7148131
Nebraska,US,580.0,-7.0,42.63758421,-97.89178836
Nebraska,US,50894.0,168.0,40.78416049,-96.68777155
Nebraska,US,4432.0,58.0,41.04658298,-100.7475374
Nebraska,US,-22734.0,-131.0,41.56650314,-100.4817851
Nebraska,US,-2463.0,-16.0,41.91371961,-99.45440415
Nebraska,US,2875.0,-4.0,41.91676024,-97.6005481
Nebraska,US,-1704.0,-31.0,41.56797682,-101.0599362
Nebraska,US,759.0,5.0,41.16624273,-98.0374887
Nebraska,US,734.0,3.0,41.71711774,-103.0061405
Nebraska,US,576.0,10.0,41.39750195,-97.99327291
Nebraska,US,771.0,4.0,40.38514847,-95.85433992
Nebraska,US,241.0,7.0,40.17637905,-98.04743961
Nebraska,US,2421.0,9.0,40.64843556,-96.13374142
Nebraska,US,-525.0,-10.0,40.13141096,-96.23705437
Nebraska,US,-22598.0,-81.0,40.85082525,-101.6502942
Nebraska,US,1432.0,8.0,40.51156033,-99.41461667
Nebraska,US,-1206.0,-5.0,42.26434853,-97.60122773
Nebraska,US,5344.0,43.0,41.57246836,-97.52144359
Nebraska,US,509.0,2.0,41.18813488,-97.56630712
Nebraska,US,1900.0,15.0,40.17556879999999,-100.476998
Nebraska,US,-478.0,8.0,40.1247415,-95.71755036
Nebraska,US,-7343.0,-132.0,42.42252217,-99.44832069
Nebraska,US,309.0,-48.0,40.52418865,-97.14085859
Nebraska,US,-270676.0,-5106.0,41.11314181,-96.11156432
Nebraska,US,-9.0,-26.0,41.2278103,-96.63773905
Nebraska,US,861.0,-22.0,41.85070896,-103.7080986
Nebraska,US,2564.0,32.0,40.87241834,-97.139673
Nebraska,US,791.0,10.0,42.50284406,-102.4126613
Nebraska,US,-958.0,-12.0,41.22045983,-98.97588642
Nebraska,US,-455.0,-9.0,42.48932059,-103.7576544
